Date,County Name,Partially Covered,Fully Covered,Additional Dose
04/13/2021,Allegheny,8813,8221,
11/03/2021,Chester,685,201,1613
05/03/2021,Potter,2,8,
01/08/2021,Armstrong,220,70,
02/04/2021,Jefferson,110,26,
05/03/2021,Sullivan,4,5,
05/03/2021,Tioga,11,25,
06/21/2021,Montgomery,494,557,
03/21/2021,Washington,134,68,
05/03/2021,Warren,40,15,
05/06/2021,Clearfield,93,113,
02/15/2021,Cambria,237,152,
02/20/2021,Sullivan,4,13,
05/07/2021,Allegheny,2019,6558,
02/15/2021,Monroe,208,237,
05/04/2021,Clarion,24,29,
04/14/2021,Venango,105,79,
02/04/2021,Out-of-State,2923,2552,
05/04/2021,Fulton,5,6,
06/04/2021,Perry,41,113,
07/12/2021,Washington,60,86,
02/20/2021,Schuylkill,131,95,
04/30/2021,Montour,86,116,
11/03/2021,Clinton,26,15,222
05/13/2021,Montour,14,12,
02/09/2021,Washington,625,469,
03/20/2021,Clarion,118,44,
03/11/2021,Sullivan,58,20,
08/10/2021,Lancaster,424,272,
05/04/2021,Potter,15,36,
04/29/2021,Wyoming,93,167,
03/14/2021,Lebanon,227,211,
05/04/2021,Venango,51,107,
03/21/2021,Westmoreland,156,228,
06/05/2021,Union,32,94,
05/24/2021,Delaware,1099,2795,
05/05/2021,Cameron,8,29,
12/23/2020,Mckean,67,,
04/17/2021,Potter,11,10,
08/17/2021,Westmoreland,248,232,112
12/26/2020,Luzerne,140,,
10/12/2021,Lackawanna,167,98,381
05/05/2021,Fulton,1,76,
05/25/2021,Bradford,72,82,
03/10/2021,Luzerne,1137,1544,
03/25/2021,Snyder,187,46,
08/04/2021,Out-of-State,600,298,
03/09/2021,Lebanon,440,414,
08/31/2021,Beaver,74,98,25
07/23/2021,Westmoreland,210,135,
01/27/2021,Beaver,397,171,
07/19/2021,Berks,279,235,
03/01/2021,Cambria,136,242,
05/05/2021,Tioga,19,41,
04/10/2021,Chester,2124,5196,
08/11/2021,Bradford,36,27,
04/18/2021,Montgomery,5475,4573,
05/19/2021,Northumberland,176,279,
07/01/2021,Monroe,108,212,
09/11/2021,Wayne,13,18,2
09/30/2021,Erie,234,108,655
11/05/2021,Potter,43,14,69
05/06/2021,Cameron,10,11,
10/29/2021,Chester,657,239,1612
05/06/2021,Clinton,30,96,
05/06/2021,Crawford,60,108,
04/12/2021,Franklin,323,820,
04/05/2021,Westmoreland,1890,1423,
12/22/2020,Armstrong,108,,
05/06/2021,Fulton,5,52,
05/06/2021,Greene,24,76,
10/26/2021,Adams,71,45,205
10/19/2021,Juniata,4,14,9
09/15/2021,Perry,14,27,3
07/17/2021,Out-of-State,263,242,
11/03/2021,Potter,11,19,34
05/06/2021,Montour,13,23,
05/06/2021,Potter,6,21,
05/06/2021,Sullivan,1,24,
10/08/2021,Potter,10,4,6
11/13/2021,Lebanon,137,52,174
05/06/2021,Union,34,80,
05/06/2021,Venango,43,116,
10/05/2021,Susquehanna,9,13,18
02/14/2021,Clarion,51,79,
07/18/2021,Butler,29,30,
05/07/2021,Clarion,39,60,
05/07/2021,Clinton,62,117,
05/07/2021,Forest,5,15,
10/19/2021,Mckean,30,42,12
05/09/2021,Centre,52,152,
03/13/2021,Elk,22,296,
03/29/2021,Snyder,47,85,
05/07/2021,Mckean,26,76,
04/22/2021,Clarion,16,62,
03/23/2021,Columbia,381,88,
12/18/2020,Columbia,92,,
02/20/2021,Lycoming,194,217,
08/08/2021,Philadelphia,92,86,
02/27/2021,Cambria,724,580,
05/07/2021,Sullivan,11,18,
03/12/2021,Sullivan,46,16,
10/22/2021,Bucks,682,263,1418
10/18/2021,Bedford,22,25,9
10/29/2021,Monroe,128,77,462
02/02/2021,Lehigh,573,331,
09/14/2021,Out-of-State,478,459,47
09/24/2021,Clinton,21,29,5
05/08/2021,Blair,86,109,
10/26/2021,Clarion,37,22,162
11/02/2021,Northumberland,54,30,250
05/08/2021,Cameron,6,2,
06/03/2021,Beaver,145,255,
10/05/2021,Cumberland,205,151,348
05/08/2021,Clarion,10,17,
01/20/2021,Union,75,46,
02/28/2021,Schuylkill,119,264,
05/08/2021,Crawford,29,51,
04/27/2021,Pike,201,663,
05/08/2021,Forest,3,6,
07/31/2021,Armstrong,23,19,
10/06/2021,Union,20,29,52
04/08/2021,Union,105,266,
05/08/2021,Jefferson,9,30,
09/27/2021,Perry,23,19,23
04/11/2021,Centre,82,501,
05/08/2021,Mckean,29,30,
12/29/2020,Allegheny,3666,,
06/21/2021,Huntingdon,9,44,
11/11/2021,Monroe,247,52,275
05/08/2021,Potter,5,18,
06/30/2021,Pike,41,36,
08/19/2021,Clinton,33,31,3
05/08/2021,Sullivan,7,13,
05/08/2021,Tioga,7,48,
05/08/2021,Venango,26,32,
01/19/2021,Delaware,1045,360,
01/06/2021,Dauphin,378,8,
09/02/2021,Venango,18,28,7
05/09/2021,Adams,10,83,
05/09/2021,Armstrong,12,18,
05/09/2021,Beaver,25,41,
05/09/2021,Bedford,4,1,
05/09/2021,Blair,12,32,
04/21/2021,Wyoming,145,260,
02/09/2021,Philadelphia,1737,715,
05/09/2021,Cameron,,1,
04/05/2021,Washington,794,690,
05/09/2021,Clinton,7,2,
12/28/2020,Fulton,5,,
02/08/2021,Perry,82,42,
05/09/2021,Elk,4,,
06/03/2021,Wyoming,23,51,
05/09/2021,Fayette,36,48,
05/09/2021,Forest,1,1,
05/09/2021,Greene,4,7,
05/09/2021,Huntingdon,2,9,
04/01/2021,Wyoming,173,102,
05/09/2021,Lawrence,26,133,
08/19/2021,Venango,38,26,5
11/10/2021,Potter,10,9,21
05/09/2021,Mckean,9,2,
04/26/2021,Juniata,29,59,
05/09/2021,Pike,15,10,
05/09/2021,Somerset,18,14,
05/09/2021,Sullivan,1,2,
05/09/2021,Susquehanna,,5,
05/09/2021,Tioga,1,18,
03/07/2021,Blair,3,188,
05/09/2021,Venango,11,5,
12/27/2020,Columbia,47,,
04/11/2021,Warren,43,48,
05/09/2021,Wayne,4,9,
10/14/2021,Monroe,93,111,109
05/12/2021,Union,26,189,
02/24/2021,Forest,88,25,
04/26/2021,Somerset,154,90,
08/14/2021,York,251,315,42
09/01/2021,Monroe,110,119,13
08/10/2021,Westmoreland,259,196,
06/19/2021,Cambria,30,67,
05/10/2021,Fulton,4,5,
04/26/2021,Mifflin,53,112,
02/11/2021,Bedford,38,94,
05/24/2021,Blair,114,658,
07/28/2021,Philadelphia,497,308,
03/18/2021,Erie,1189,2187,
10/21/2021,Warren,17,16,21
05/10/2021,Mckean,26,11,
11/02/2021,Chester,583,158,1513
09/09/2021,Fayette,67,109,17
07/08/2021,Clarion,17,29,
05/10/2021,Potter,1,7,
01/18/2021,Perry,18,9,
05/10/2021,Sullivan,5,9,
03/23/2021,Snyder,200,45,
04/23/2021,York,1911,2536,
10/04/2021,Bucks,499,295,1069
05/10/2021,Venango,28,42,
03/13/2021,Union,63,297,
08/31/2021,Bedford,21,31,2
03/19/2021,Wayne,676,172,
05/11/2021,Bradford,69,146,
07/27/2021,Butler,117,78,
05/11/2021,Cameron,5,15,
05/12/2021,Elk,33,131,
03/31/2021,Cumberland,2383,1028,
11/10/2021,Northampton,317,80,722
03/29/2021,Clinton,67,57,
05/11/2021,Crawford,58,76,
05/11/2021,Elk,29,85,
05/11/2021,Forest,3,7,
07/23/2021,Franklin,141,87,
05/11/2021,Fulton,4,8,
02/12/2021,Crawford,198,254,
06/14/2021,Chester,321,784,
05/11/2021,Juniata,1,26,
11/01/2021,Luzerne,240,167,1146
08/14/2021,Butler,105,67,34
05/11/2021,Mckean,29,32,
04/19/2021,Cumberland,1418,830,
07/29/2021,Erie,144,109,
03/11/2021,Berks,1705,1022,
05/11/2021,Susquehanna,44,100,
11/06/2021,Indiana,43,17,239
03/07/2021,Montgomery,1642,1251,
01/06/2021,Washington,551,168,
03/05/2021,Lebanon,273,117,
04/15/2021,Dauphin,1605,1007,
01/11/2021,Crawford,34,113,
09/21/2021,Columbia,32,48,1
04/13/2021,Butler,1311,819,
07/03/2021,Armstrong,9,12,
10/08/2021,Berks,234,412,532
05/12/2021,Cameron,,3,
02/14/2021,Montour,48,33,
09/13/2021,Philadelphia,252,287,24
05/24/2021,Chester,734,2178,
10/08/2021,Greene,19,19,11
07/05/2021,Washington,56,83,
06/25/2021,Union,12,11,
04/24/2021,Susquehanna,95,91,
03/02/2021,Jefferson,301,170,
05/12/2021,Fulton,7,11,
05/12/2021,Huntingdon,23,71,
07/09/2021,Blair,57,64,
03/15/2021,Pike,61,142,
09/21/2021,Philadelphia,308,241,22
03/02/2021,Out-of-State,3779,1964,
03/13/2021,Mifflin,13,293,
04/28/2021,Wayne,179,247,
05/12/2021,Potter,5,20,
10/15/2021,Blair,57,70,54
11/01/2021,Clinton,44,14,110
06/25/2021,Franklin,69,152,
05/12/2021,Tioga,25,42,
03/20/2021,Butler,318,1250,
01/14/2021,Washington,404,90,
06/09/2021,Columbia,42,106,
04/22/2021,Cameron,9,7,
03/15/2021,Sullivan,5,12,
05/13/2021,Cameron,3,10,
09/19/2021,Luzerne,68,120,11
03/29/2021,Lehigh,1525,1680,
05/26/2021,Crawford,222,292,
09/29/2021,Lycoming,72,107,120
01/19/2021,Lackawanna,674,212,
05/13/2021,Forest,5,5,
05/13/2021,Fulton,6,34,
07/08/2021,Northumberland,23,60,
02/25/2021,Susquehanna,138,176,
03/06/2021,Lackawanna,765,1535,
01/26/2021,Venango,226,9,
10/04/2021,Venango,54,31,59
10/30/2021,Cambria,72,39,278
03/13/2021,Chester,1588,2921,
02/02/2021,Clinton,194,40,
11/11/2021,Juniata,19,5,52
02/12/2021,Berks,795,720,
03/02/2021,Montour,81,99,
02/02/2021,Juniata,50,18,
08/21/2021,Columbia,13,19,3
05/14/2021,Cameron,9,10,
10/04/2021,Delaware,487,283,756
03/28/2021,Bradford,60,38,
05/14/2021,Clinton,41,77,
09/23/2021,Lancaster,237,289,111
05/14/2021,Elk,51,52,
04/29/2021,Dauphin,1708,1136,
05/14/2021,Fulton,33,18,
10/04/2021,Montgomery,570,367,1088
07/01/2021,Montour,24,13,
10/06/2021,Cambria,105,52,242
05/26/2021,Westmoreland,359,660,
03/06/2021,Luzerne,821,1534,
05/07/2021,Butler,257,1111,
09/09/2021,Allegheny,626,725,506
01/04/2021,Mckean,147,,
01/04/2021,Allegheny,2064,8,
03/28/2021,Somerset,15,17,
10/17/2021,Montour,2,2,
11/15/2021,Snyder,42,8,82
05/14/2021,Sullivan,11,21,
02/27/2021,Erie,332,407,
05/15/2021,Armstrong,167,108,
03/29/2021,Tioga,141,2,
10/09/2021,Sullivan,1,1,
06/09/2021,Susquehanna,14,133,
05/15/2021,Cameron,9,8,
04/12/2021,Out-of-State,1856,5396,
10/17/2021,Northampton,28,51,42
05/15/2021,Elk,32,64,
05/15/2021,Forest,1,6,
10/14/2021,Lycoming,62,73,105
10/05/2021,York,276,324,847
01/08/2021,Beaver,115,245,
07/12/2021,Allegheny,391,592,
04/23/2021,Susquehanna,83,154,
05/15/2021,Fulton,2,14,
05/15/2021,Greene,52,63,
03/25/2021,Berks,2239,982,
01/25/2021,Susquehanna,62,72,
05/28/2021,Susquehanna,51,127,
04/13/2021,Jefferson,195,120,
12/18/2020,Montour,223,,
10/04/2021,Schuylkill,48,79,84
05/15/2021,Mckean,43,43,
02/05/2021,Elk,84,51,
05/05/2021,Potter,11,28,
05/15/2021,Montour,72,99,
11/13/2021,Bucks,1399,142,839
02/16/2021,Washington,658,371,
06/23/2021,Carbon,61,68,
05/15/2021,Sullivan,2,12,
02/02/2021,Tioga,247,41,
06/07/2021,Lebanon,73,163,
01/20/2021,Juniata,88,41,
03/10/2021,Delaware,2215,1636,
06/13/2021,Chester,131,513,
12/18/2020,Juniata,10,,
05/16/2021,Armstrong,26,15,
03/29/2021,Sullivan,5,6,
08/04/2021,Northampton,256,161,
01/30/2021,Sullivan,240,14,
05/16/2021,Cameron,1,,
05/05/2021,Lancaster,817,2859,
12/30/2020,Bradford,124,,
07/03/2021,Montour,8,7,
10/05/2021,Union,20,20,19
05/16/2021,Elk,10,8,
01/26/2021,Westmoreland,1542,685,
11/15/2021,Northampton,255,90,684
05/16/2021,Fulton,1,4,
07/31/2021,Lancaster,207,150,
10/27/2021,Armstrong,62,41,545
10/05/2021,Lycoming,83,88,174
05/16/2021,Jefferson,7,15,
05/16/2021,Juniata,24,38,
09/28/2021,Clinton,13,14,35
12/30/2020,Cambria,350,,
01/05/2021,Centre,573,2,
03/03/2021,Berks,1329,712,
05/16/2021,Mckean,19,23,
03/22/2021,Chester,3002,1568,
09/26/2021,Delaware,245,156,206
04/21/2021,Montgomery,4703,5177,
04/06/2021,Dauphin,1780,1453,
05/16/2021,Perry,16,16,
05/16/2021,Potter,6,,
10/05/2021,Dauphin,215,163,406
05/16/2021,Sullivan,3,17,
05/16/2021,Susquehanna,7,9,
07/23/2021,Pike,44,26,
05/16/2021,Warren,30,14,
08/13/2021,Erie,227,176,3
06/20/2021,Lackawanna,27,64,
09/04/2021,Bucks,269,344,65
06/04/2021,Adams,126,258,
05/17/2021,Cameron,6,26,
01/09/2021,Columbia,158,81,
05/17/2021,Clinton,55,35,
05/17/2021,Elk,17,44,
03/20/2021,Clearfield,100,134,
05/17/2021,Forest,4,34,
05/17/2021,Fulton,13,6,
02/08/2021,Union,139,30,
07/26/2021,Schuylkill,108,39,
05/17/2021,Mckean,8,39,
05/17/2021,Mercer,70,60,
10/17/2021,Clarion,6,5,5
10/11/2021,Northampton,112,145,297
10/29/2021,Jefferson,24,14,124
10/16/2021,Montgomery,332,235,508
08/19/2021,Erie,171,149,43
06/05/2021,Jefferson,23,16,
05/17/2021,Potter,4,4,
05/17/2021,Snyder,45,41,
04/24/2021,Butler,249,183,
05/17/2021,Sullivan,2,2,
05/17/2021,Susquehanna,83,71,
05/17/2021,Tioga,26,21,
09/17/2021,Northampton,200,325,73
11/01/2021,Perry,53,23,94
10/01/2021,Lebanon,87,105,282
01/14/2021,Butler,339,51,
11/16/2021,Bedford,29,7,114
08/02/2021,Wyoming,22,18,
05/18/2021,Bedford,48,67,
02/24/2021,Perry,105,70,
11/02/2021,Warren,36,18,119
05/18/2021,Cameron,7,4,
04/17/2021,Allegheny,4818,9999,
03/20/2021,Venango,75,66,
05/18/2021,Elk,55,59,
05/18/2021,Forest,5,6,
05/18/2021,Fulton,34,6,
01/17/2021,Allegheny,908,289,
07/27/2021,Schuylkill,140,69,
01/11/2021,Somerset,115,86,
03/05/2021,Pike,141,214,
11/16/2021,Northampton,342,99,943
03/14/2021,Bucks,806,979,
05/18/2021,Mckean,39,109,
08/31/2021,Mercer,81,83,72
01/24/2021,Susquehanna,53,30,
05/24/2021,Northumberland,91,141,
09/22/2021,Susquehanna,10,13,3
05/18/2021,Potter,16,25,
05/16/2021,Huntingdon,11,50,
07/22/2021,Lackawanna,140,138,
05/18/2021,Sullivan,13,15,
02/17/2021,Greene,299,97,
06/28/2021,Fayette,59,73,
02/24/2021,Adams,412,383,
07/15/2021,Columbia,14,36,
02/03/2021,Juniata,97,68,
03/24/2021,Chester,3691,1615,
05/19/2021,Cameron,6,2,
01/27/2021,Lebanon,436,102,
03/31/2021,Mckean,59,99,
07/10/2021,Beaver,43,61,
05/19/2021,Forest,7,17,
05/19/2021,Fulton,2,9,
06/20/2021,Bucks,136,252,
09/04/2021,Tioga,13,7,
03/13/2021,Carbon,334,258,
01/06/2021,Northumberland,281,44,
05/27/2021,Lehigh,683,1429,
03/08/2021,Columbia,109,380,
01/08/2021,Lancaster,998,263,
05/19/2021,Potter,11,13,
03/25/2021,Mifflin,312,72,
05/19/2021,Susquehanna,141,112,
12/30/2020,Mercer,272,,
03/22/2021,Armstrong,410,129,
05/19/2021,Warren,63,223,
07/07/2021,Allegheny,432,795,
04/27/2021,Elk,41,104,
05/20/2021,Bedford,51,110,
05/20/2021,Bradford,75,96,
09/15/2021,York,307,323,52
09/17/2021,Wyoming,26,26,11
03/09/2021,Westmoreland,2813,1087,
05/20/2021,Cameron,1,2,
03/29/2021,Lycoming,198,562,
10/19/2021,Elk,10,17,16
03/31/2021,Beaver,1532,336,
05/20/2021,Elk,55,40,
03/24/2021,Perry,191,89,
05/20/2021,Forest,,1,
05/20/2021,Fulton,14,155,
02/18/2021,Pike,49,36,
09/24/2021,Elk,24,32,9
08/30/2021,Lawrence,53,85,4
05/20/2021,Juniata,22,11,
04/19/2021,Cambria,156,756,
12/26/2020,Sullivan,1,,
01/25/2021,Adams,234,57,
05/20/2021,Potter,18,12,
07/16/2021,Potter,3,12,
09/22/2021,Armstrong,26,38,5
05/20/2021,Sullivan,6,11,
03/27/2021,Elk,13,2,
05/20/2021,Tioga,56,44,
05/20/2021,Venango,57,47,
12/21/2020,Crawford,576,,
05/21/2021,Armstrong,94,141,
03/09/2021,Bucks,3226,2171,
05/21/2021,Cameron,4,2,
08/16/2021,Dauphin,187,205,44
05/21/2021,Clarion,38,44,
05/29/2021,Lycoming,39,91,
04/05/2021,Northumberland,278,224,
05/21/2021,Elk,49,46,
09/15/2021,Butler,80,125,43
06/15/2021,Union,18,39,
05/21/2021,Fulton,7,8,
05/21/2021,Greene,43,68,
09/17/2021,Delaware,354,400,96
12/27/2020,Susquehanna,31,,
07/14/2021,Philadelphia,288,359,
05/21/2021,Mckean,54,35,
11/04/2021,Bedford,28,15,170
09/12/2021,Luzerne,125,94,8
03/25/2021,Erie,1059,1671,
07/31/2021,Bradford,15,13,
10/03/2021,Clinton,2,4,5
05/15/2021,Westmoreland,756,759,
10/21/2021,Lehigh,126,108,350
05/27/2021,Pike,50,119,
05/22/2021,Bedford,16,27,
01/14/2021,Lancaster,689,269,
03/20/2021,Centre,1391,1399,
05/22/2021,Cameron,1,5,
05/22/2021,Clarion,19,17,
05/22/2021,Clinton,9,28,
05/22/2021,Forest,3,3,
05/22/2021,Fulton,7,5,
08/23/2021,Westmoreland,228,258,72
04/24/2021,Beaver,271,145,
05/22/2021,Montour,89,91,
10/19/2021,Greene,9,14,14
08/14/2021,Union,29,14,1
03/22/2021,Fulton,15,23,
05/22/2021,Potter,10,38,
05/22/2021,Sullivan,5,8,
05/22/2021,Susquehanna,8,78,
05/22/2021,Tioga,10,46,
07/28/2021,Cumberland,197,149,
05/22/2021,Venango,50,45,
05/23/2021,Armstrong,14,13,
04/03/2021,Luzerne,876,672,
05/23/2021,Bedford,5,11,
01/01/2021,Philadelphia,42,2,
01/13/2021,Cumberland,388,104,
08/25/2021,Dauphin,251,261,32
10/15/2021,Fulton,11,23,7
01/22/2021,Luzerne,1618,38,
04/23/2021,Adams,528,325,
05/23/2021,Carbon,65,131,
01/17/2021,Centre,12,18,
05/23/2021,Clarion,7,8,
09/08/2021,Lebanon,79,156,25
09/21/2021,Indiana,51,65,35
05/25/2021,Bedford,32,56,
05/23/2021,Crawford,29,11,
05/23/2021,Elk,3,9,
05/23/2021,Fayette,63,37,
05/23/2021,Forest,1,,
05/23/2021,Fulton,,1,
05/23/2021,Greene,6,7,
12/27/2020,Cumberland,23,,
05/23/2021,Indiana,26,13,
05/23/2021,Jefferson,3,3,
05/23/2021,Juniata,33,18,
12/18/2020,Bradford,31,,
05/23/2021,Lawrence,32,61,
09/16/2021,Huntingdon,17,32,10
05/23/2021,Mckean,9,15,
05/23/2021,Mercer,30,19,
06/27/2021,Fayette,19,34,
05/23/2021,Montour,7,3,
03/23/2021,Franklin,620,215,
11/17/2021,Columbia,19,9,224
05/23/2021,Potter,3,2,
09/30/2021,Westmoreland,254,192,716
05/23/2021,Snyder,19,27,
09/02/2021,Somerset,51,99,14
05/23/2021,Sullivan,,4,
05/23/2021,Susquehanna,14,4,
05/23/2021,Tioga,16,16,
05/23/2021,Union,13,40,
05/23/2021,Venango,74,13,
03/20/2021,Snyder,144,24,
03/29/2021,Westmoreland,2348,978,
01/27/2021,Philadelphia,1083,520,
08/10/2021,Chester,434,387,
05/24/2021,Bedford,42,49,
03/16/2021,Crawford,74,237,
06/19/2021,Monroe,89,256,
05/11/2021,Erie,580,1195,
05/24/2021,Cameron,7,10,
07/03/2021,Lehigh,174,253,
05/24/2021,Clarion,22,75,
05/24/2021,Clinton,31,39,
05/24/2021,Crawford,36,37,
05/24/2021,Elk,11,5,
03/12/2021,Greene,248,317,
03/03/2021,Dauphin,921,403,
05/24/2021,Forest,2,5,
05/24/2021,Fulton,5,20,
11/12/2021,Butler,534,98,631
11/12/2021,Lycoming,136,60,407
04/02/2021,Potter,123,66,
02/25/2021,Forest,7,49,
10/20/2021,Cambria,65,58,214
05/24/2021,Mckean,8,32,
05/24/2021,Mercer,36,69,
05/24/2021,Montour,14,26,
05/24/2021,Potter,5,2,
05/21/2021,Cumberland,716,1369,
05/24/2021,Sullivan,4,6,
05/15/2021,York,708,1441,
05/24/2021,Tioga,17,20,
09/28/2021,Chester,317,235,498
05/24/2021,Venango,40,49,
03/04/2021,Beaver,379,1083,
03/02/2021,Northampton,1359,638,
06/18/2021,Berks,399,977,
04/02/2021,Lehigh,1773,868,
05/25/2021,Cameron,3,1,
06/28/2021,York,258,443,
02/20/2021,Montour,7,176,
03/18/2021,Blair,1163,320,
05/25/2021,Elk,22,42,
05/25/2021,Forest,4,3,
09/23/2021,Cumberland,136,126,46
05/25/2021,Fulton,9,67,
05/15/2021,Philadelphia,740,1107,
07/23/2021,Union,27,21,
04/14/2021,Adams,748,272,
09/01/2021,Lancaster,281,352,77
10/09/2021,Cambria,72,50,234
05/25/2021,Mckean,42,32,
01/09/2021,Clinton,12,9,
10/22/2021,Montgomery,875,437,2154
10/28/2021,Adams,66,44,310
01/01/2021,Beaver,35,3,
05/25/2021,Potter,10,22,
01/26/2021,Elk,138,44,
04/04/2021,Beaver,27,54,
06/09/2021,Philadelphia,418,679,
03/08/2021,Juniata,22,49,
09/06/2021,Beaver,35,61,3
08/10/2021,Allegheny,975,801,
02/12/2021,Clearfield,147,70,
05/25/2021,Wyoming,34,74,
01/08/2021,Pike,27,3,
02/18/2021,Lebanon,181,238,
01/13/2021,Cambria,399,146,
05/26/2021,Cameron,1,9,
10/19/2021,Crawford,30,27,61
02/05/2021,York,757,813,
02/10/2021,Montour,99,30,
01/13/2021,Warren,250,6,
08/05/2021,Armstrong,65,50,
05/26/2021,Fulton,15,14,
09/22/2021,Bucks,279,333,164
05/26/2021,Huntingdon,36,48,
05/26/2021,Indiana,100,117,
05/07/2021,Delaware,1174,2540,
05/26/2021,Juniata,9,19,
06/27/2021,Clearfield,6,12,
02/20/2021,Mifflin,7,29,
02/01/2021,Lackawanna,339,382,
01/30/2021,Philadelphia,468,404,
04/05/2021,Luzerne,1630,1205,
05/26/2021,Potter,50,13,
08/15/2021,Philadelphia,149,87,5
05/26/2021,Somerset,107,217,
05/26/2021,Sullivan,11,8,
03/02/2021,Cameron,9,11,
01/11/2021,Delaware,1381,477,
12/18/2020,Cambria,191,,
05/26/2021,Venango,46,33,
05/26/2021,Warren,25,51,
08/07/2021,Monroe,147,64,
12/20/2020,Butler,30,,
09/22/2021,Huntingdon,40,18,7
06/08/2021,Union,35,184,
07/25/2021,Dauphin,101,34,
07/07/2021,Northampton,216,374,
12/31/2020,Monroe,80,,
05/27/2021,Cameron,3,8,
05/27/2021,Clarion,19,30,
02/15/2021,Northampton,930,918,
05/27/2021,Elk,38,121,
06/30/2021,Delaware,391,523,
10/22/2021,Lycoming,76,57,221
05/27/2021,Forest,6,2,
05/27/2021,Fulton,7,39,
05/27/2021,Greene,50,28,
05/27/2021,Indiana,42,133,
05/27/2021,Jefferson,15,38,
08/20/2021,Erie,194,183,52
05/27/2021,Montour,7,17,
09/17/2021,Washington,131,175,42
01/15/2021,Lawrence,370,6,
05/27/2021,Potter,11,11,
09/29/2021,Somerset,18,43,80
04/25/2021,Jefferson,3,3,
05/27/2021,Sullivan,3,13,
11/14/2021,Pike,26,1,22
05/27/2021,Venango,30,34,
01/27/2021,Snyder,120,29,
06/09/2021,Lebanon,103,227,
03/08/2021,Warren,30,19,
05/28/2021,Armstrong,110,236,
09/05/2021,Clarion,7,,
05/28/2021,Bradford,79,101,
05/28/2021,Cameron,2,5,
05/28/2021,Clarion,31,31,
11/12/2021,Clearfield,72,41,232
04/23/2021,Northampton,1428,2199,
09/23/2021,Perry,27,22,
07/23/2021,Carbon,52,48,
05/13/2021,Delaware,1588,2423,
05/28/2021,Elk,15,40,
05/28/2021,Forest,3,3,
05/28/2021,Fulton,6,20,
01/16/2021,Carbon,24,1,
05/25/2021,Pike,554,168,
10/18/2021,Mercer,68,46,138
05/28/2021,Mckean,29,32,
09/10/2021,Bucks,421,511,124
10/15/2021,Lebanon,97,88,108
05/28/2021,Montour,26,14,
05/19/2021,Armstrong,80,254,
05/28/2021,Potter,13,8,
10/02/2021,Cambria,42,52,58
02/18/2021,Philadelphia,696,412,
05/28/2021,Sullivan,7,12,
09/26/2021,Snyder,5,15,
08/15/2021,Wyoming,8,4,
11/17/2021,Westmoreland,282,50,380
05/28/2021,Warren,25,78,
03/28/2021,Lehigh,326,761,
10/11/2021,Susquehanna,10,15,7
09/12/2021,Delaware,173,180,36
01/21/2021,Carbon,355,62,
09/01/2021,Allegheny,657,667,302
09/05/2021,Franklin,39,31,1
05/29/2021,Bedford,12,22,
03/15/2021,Philadelphia,1197,1696,
04/17/2021,Lackawanna,673,1478,
09/01/2021,Juniata,12,14,7
05/29/2021,Cameron,5,2,
05/29/2021,Carbon,46,89,
02/16/2021,Bucks,1931,763,
05/29/2021,Clarion,9,7,
03/17/2021,Susquehanna,143,82,
05/29/2021,Clinton,22,20,
06/11/2021,Lancaster,449,1501,
03/08/2021,Clearfield,106,360,
05/29/2021,Elk,21,24,
06/25/2021,Lehigh,421,699,
05/29/2021,Forest,,5,
07/15/2021,Out-of-State,264,318,
05/29/2021,Fulton,3,5,
03/25/2021,Bedford,124,36,
01/26/2021,Jefferson,477,194,
07/02/2021,Franklin,84,159,
06/12/2021,Monroe,111,384,
05/29/2021,Juniata,31,67,
10/05/2021,Pike,34,27,21
05/29/2021,Mckean,10,38,
10/05/2021,Montour,11,9,8
05/29/2021,Montour,3,13,
03/13/2021,Montour,9,166,
10/20/2021,Potter,10,2,10
05/29/2021,Potter,7,5,
05/29/2021,Somerset,11,61,
10/23/2021,Tioga,9,11,28
05/29/2021,Tioga,8,12,
04/15/2021,Clinton,46,132,
12/18/2020,Wayne,5,,
05/29/2021,Warren,19,47,
09/27/2021,Bedford,27,15,12
09/25/2021,Jefferson,18,19,16
07/14/2021,Clarion,13,8,
11/05/2021,Lebanon,135,76,275
05/30/2021,Armstrong,10,20,
10/10/2021,Mercer,33,26,54
05/30/2021,Bedford,6,14,
03/19/2021,Potter,82,124,
05/30/2021,Bradford,9,16,
05/30/2021,Cambria,15,14,
05/30/2021,Cameron,,1,
10/23/2021,Snyder,15,9,45
02/24/2021,Lawrence,239,255,
05/30/2021,Clarion,3,7,
05/30/2021,Clearfield,17,13,
05/25/2021,Chester,936,2492,
07/23/2021,Dauphin,246,193,
05/30/2021,Crawford,7,13,
10/17/2021,Warren,8,3,2
05/28/2021,Allegheny,1717,2249,
10/16/2021,Lawrence,58,28,55
05/30/2021,Elk,7,5,
12/20/2020,Out-of-State,179,,
01/27/2021,Juniata,159,71,
05/30/2021,Fulton,,3,
05/30/2021,Greene,5,12,
05/30/2021,Huntingdon,3,15,
05/30/2021,Indiana,12,4,
05/30/2021,Jefferson,6,8,
05/30/2021,Juniata,6,,
10/23/2021,Jefferson,15,8,53
05/30/2021,Lebanon,35,23,
03/27/2021,Dauphin,1433,911,
05/30/2021,Mckean,7,23,
05/30/2021,Mercer,11,45,
09/03/2021,Out-of-State,650,545,42
01/11/2021,Beaver,127,139,
05/08/2021,Franklin,148,325,
